"build","date","time","subject","group","blockcode","blocknum","trialcode","trialnum","stimulusitem1","stimulusitem2","values.pointsthisturn","values.newtotalscore","response","latency","values.leftoption","values.rightoption","values.leftpic","values.rightpic","values.selecteddirn","values.selectedoption","values.turnnum","values.choicert","values.largegainpic_category","values.smallgainpic_category","values.smalllosspic_category","values.largelosspic_category","values.largegainpic","values.smallgainpic","values.smalllosspic","values.largelosspic","values.risky1pic","values.risky2pic","values.safe1pic","values.safe2pic"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","risky2question","90","light-red-triangle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","32","5","312","safe1","risky2","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","right","risky2","30","1376","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","largegain","91","hammer.jpg","10","10","42","0","2500","safe1","risky2","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","right","risky2","30","1376","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","safe2question","93","light-blue-star-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","42","2","1023","risky2","safe2","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>light-blue-star-safe.jpg","right","safe2","31","1492","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","smallgain","94","house.jpg","2","2","44","0","2500","risky2","safe2","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>light-blue-star-safe.jpg","right","safe2","31","1492","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","safe2question","96","light-blue-star-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","44","2","894","safe2","risky2","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","left","safe2","32","3223","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","smallloss","97","animal-silhouette-dog2nohead.jpg","2","-1","43","0","2500","safe2","risky2","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","left","safe2","32","3223","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","safe2question","99","light-blue-star-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","43","2","1027","risky2","safe2","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>light-blue-star-safe.jpg","right","safe2","33","2379","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","largeloss","100","face-03.jpg","-9","-9","34","0","2500","risky2","safe2","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>light-blue-star-safe.jpg","right","safe2","33","2379","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","risky1question","102","dark-red-rectangle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-9","34","5","1467","safe2","risky1","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","right","safe2","34","2179","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","smallgain","103","house.jpg","2","2","36","0","2500","safe2","risky1","<%values.imagespath%>light-blue-star-safe.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","right","safe2","34","2179","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","risky1question","105","dark-red-rectangle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","36","5","1010","risky1","safe2","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-blue-star-safe.jpg","left","risky1","35","2169","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","largegain","106","hammer.jpg","10","10","46","0","2500","risky1","safe2","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-blue-star-safe.jpg","left","risky1","35","2169","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","risky1question","108","dark-red-rectangle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","46","5","1265","risky1","safe1","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","left","risky1","36","1402","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","largegain","109","hammer.jpg","10","10","56","0","2500","risky1","safe1","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","left","risky1","36","1402","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","risky1question","111","dark-red-rectangle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","56","5","1131","risky2","safe1","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","left","risky2","37","1671","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","largeloss","112","face-03.jpg","-9","-9","47","0","2500","risky2","safe1","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","left","risky2","37","1671","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","risky2question","114","light-red-triangle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-9","47","5","1057","safe1","risky2","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","right","risky2","38","1927","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","largeloss","115","face-03.jpg","-9","-9","38","0","2500","safe1","risky2","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","right","risky2","38","1927","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","risky1question","117","dark-red-rectangle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-9","38","5","1061","risky1","safe1","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","left","risky1","39","1832","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","largeloss","118","face-03.jpg","-9","-9","29","0","2500","risky1","safe1","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","left","risky1","39","1832","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","risky1question","120","dark-red-rectangle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-9","29","5","1122","safe1","risky1","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","right","risky1","40","2028","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","largegain","121","hammer.jpg","10","10","39","0","2500","safe1","risky1","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","right","risky1","40","2028","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","110917","12:10:50","5011","22","testblock","2","risky1question","123","dark-red-rectangle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","39","5","1023","risky1","safe2","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-blue-star-safe.jpg","left","risky1","41","1742","tools","places","animals","faces","<%values.imagespath%>hammer.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
